date,BTC,DASH,ETH,LTC,XRP
2015-05-07T22:00:00.000Z,230.03,2.85,,1.39,0.007645
2015-05-08T22:00:00.000Z,237.73,2.84,,1.46,0.007575
2015-05-09T22:00:00.000Z,243.74,2.81,,1.47,0.007383
2015-05-10T22:00:00.000Z,241.4,2.78,,1.44,0.007461
2015-05-11T22:00:00.000Z,239.96,2.68,,1.43,0.007281
2015-05-12T22:00:00.000Z,241.81,2.72,,1.44,0.007322
2015-05-13T22:00:00.000Z,241.58,2.71,,1.44,0.007105
2015-05-14T22:00:00.000Z,236.38,2.68,,1.44,0.006693
2015-05-15T22:00:00.000Z,236.9,2.83,,1.44,0.006629
2015-05-16T22:00:00.000Z,237.2,2.83,,1.45,0.006611
2015-05-17T22:00:00.000Z,236.23,2.99,,1.45,0.00645
2015-05-18T22:00:00.000Z,236.3,2.93,,1.45,0.006287
2015-05-19T22:00:00.000Z,232.64,2.87,,1.44,0.005454
2015-05-20T22:00:00.000Z,232.02,2.85,,1.45,0.00649
2015-05-21T22:00:00.000Z,233.96,2.91,,1.45,0.00636
2015-05-22T22:00:00.000Z,235.38,2.87,,1.47,0.006363
2015-05-23T22:00:00.000Z,240.37,2.92,,1.83,0.00668
2015-05-24T22:00:00.000Z,238.94,2.9,,1.78,0.006885
2015-05-25T22:00:00.000Z,240.98,2.9,,1.81,0.00678
2015-05-26T22:00:00.000Z,237.41,2.83,,1.8,0.006914
2015-05-27T22:00:00.000Z,237.84,2.69,,1.81,0.006753
2015-05-28T22:00:00.000Z,237.29,2.63,,1.84,0.006757
2015-05-29T22:00:00.000Z,237.32,2.73,,1.83,0.007998
2015-05-30T22:00:00.000Z,237.03,2.83,,1.82,0.009425
2015-05-31T22:00:00.000Z,233.22,2.71,,1.8,0.008183
2015-06-01T22:00:00.000Z,229.84,2.75,,1.63,0.0083
2015-06-02T22:00:00.000Z,223.14,2.64,,1.61,0.007337
2015-06-03T22:00:00.000Z,225.74,2.8,,1.66,0.008147
2015-06-04T22:00:00.000Z,225.59,2.73,,1.67,0.007877
2015-06-05T22:00:00.000Z,224.22,2.8,,1.66,0.007604
2015-06-06T22:00:00.000Z,225.29,2.85,,1.74,0.00786
2015-06-07T22:00:00.000Z,224.74,2.81,,1.75,0.007843
2015-06-08T22:00:00.000Z,223.47,2.82,,1.73,0.007881
2015-06-09T22:00:00.000Z,228.57,2.82,,1.78,0.007967
2015-06-10T22:00:00.000Z,229.56,2.78,,1.8,0.008024
2015-06-11T22:00:00.000Z,228.79,2.71,,1.75,0.008028
2015-06-12T22:00:00.000Z,229.88,2.78,,1.79,0.008
2015-06-13T22:00:00.000Z,230.46,2.77,,1.8,0.007916
2015-06-14T22:00:00.000Z,232.48,2.8,,1.85,0.008146
2015-06-15T22:00:00.000Z,233.75,2.79,,1.99,0.008109
2015-06-16T22:00:00.000Z,237,2.75,,2.01,0.008861
2015-06-17T22:00:00.000Z,249.82,2.95,,2.83,0.009292
2015-06-18T22:00:00.000Z,247.38,3,,2.85,0.009785
2015-06-19T22:00:00.000Z,248.44,2.95,,3.09,0.01024
2015-06-20T22:00:00.000Z,244.13,2.88,,2.81,0.01129
2015-06-21T22:00:00.000Z,244.98,2.87,,3.04,0.01078
2015-06-22T22:00:00.000Z,244.1,2.87,,3.01,0.0102
2015-06-23T22:00:00.000Z,247.46,2.9,,3.02,0.01051
2015-06-24T22:00:00.000Z,243.76,2.86,,2.96,0.01061
2015-06-25T22:00:00.000Z,240.56,2.84,,2.8,0.01092
2015-06-26T22:00:00.000Z,242.56,2.82,,2.84,0.01111
2015-06-27T22:00:00.000Z,242.95,2.82,,2.86,0.01142
2015-06-28T22:00:00.000Z,250.73,2.78,,3.08,0.01136
2015-06-29T22:00:00.000Z,248.88,2.74,,3.04,0.01157
2015-06-30T22:00:00.000Z,256.97,2.79,,3.76,0.01167
2015-07-01T22:00:00.000Z,264.12,2.87,,4.1,0.01055
2015-07-02T22:00:00.000Z,257.62,2.82,,3.96,0.01081
2015-07-03T22:00:00.000Z,254.88,2.91,,4.07,0.01072
2015-07-04T22:00:00.000Z,255.4,2.97,,4.09,0.01088
2015-07-05T22:00:00.000Z,260.55,3.1,,4.1,0.01055
2015-07-06T22:00:00.000Z,270.14,3.08,,4.77,0.009664
2015-07-07T22:00:00.000Z,269.08,3.11,,5.32,0.009318
2015-07-08T22:00:00.000Z,266.21,2.97,,5.33,0.009276
2015-07-09T22:00:00.000Z,268.64,2.97,,6.09,0.009228
2015-07-10T22:00:00.000Z,269.14,3.13,,7.6,0.008678
2015-07-11T22:00:00.000Z,283.62,3.94,,4.26,0.008435
2015-07-12T22:00:00.000Z,291.97,3.8,,4.28,0.008451
2015-07-13T22:00:00.000Z,310.44,4.12,,5.18,0.008557
2015-07-14T22:00:00.000Z,290.35,3.69,,4.54,0.008294
2015-07-15T22:00:00.000Z,286.96,3.7,,4.54,0.008363
2015-07-16T22:00:00.000Z,283.42,3.61,,4.11,0.008281
2015-07-17T22:00:00.000Z,276.59,3.55,,3.6,0.007984
2015-07-18T22:00:00.000Z,279.62,3.77,,3.74,0.008114
2015-07-19T22:00:00.000Z,274.05,3.69,,3.88,0.007953
2015-07-20T22:00:00.000Z,273.18,3.6,,3.6,0.008031
2015-07-21T22:00:00.000Z,277.68,3.69,,3.87,0.007928
2015-07-22T22:00:00.000Z,275.09,3.58,,3.7,0.007703
2015-07-23T22:00:00.000Z,276.46,3.58,,3.78,0.007641
2015-07-24T22:00:00.000Z,275.52,3.58,,3.75,0.007502
2015-07-25T22:00:00.000Z,288.37,3.71,,4.6,0.00772
2015-07-26T22:00:00.000Z,288.74,3.76,,4.59,0.007956
2015-07-27T22:00:00.000Z,291.77,3.77,,4.57,0.008285
2015-07-28T22:00:00.000Z,293.01,3.75,,4.59,0.008558
2015-07-29T22:00:00.000Z,293.7,3.7,,4.98,0.008388
2015-07-30T22:00:00.000Z,288.37,3.62,,4.73,0.008327
2015-07-31T22:00:00.000Z,287.02,3.63,,4.53,0.008412
2015-08-01T22:00:00.000Z,283.73,3.63,,4.56,0.008215
2015-08-02T22:00:00.000Z,280.47,3.63,,4.19,0.008108
2015-08-03T22:00:00.000Z,281.36,3.61,,4.14,0.008216
2015-08-04T22:00:00.000Z,281.58,3.6,,4.19,0.008097
2015-08-05T22:00:00.000Z,284.3,3.63,,4.34,0.008253
2015-08-06T22:00:00.000Z,281.72,3.55,,4.3,0.00818
2015-08-07T22:00:00.000Z,278,3.52,,4.01,0.007831
2015-08-08T22:00:00.000Z,277.89,3.25,2.77,4.1,0.008057
2015-08-09T22:00:00.000Z,258.6,3.03,0.8077,3.77,0.008307
2015-08-10T22:00:00.000Z,263.87,3.1,0.7429,3.87,0.008792
2015-08-11T22:00:00.000Z,263.3,3.08,0.6847,3.88,0.008531
2015-08-12T22:00:00.000Z,269.03,3.18,1.06,4.08,0.008276
2015-08-13T22:00:00.000Z,267.66,3.08,1.25,3.98,0.008063
2015-08-14T22:00:00.000Z,263.44,3.03,1.78,3.85,0.008132
2015-08-15T22:00:00.000Z,265.03,3.02,1.79,3.99,0.00833
2015-08-16T22:00:00.000Z,260.52,2.95,1.79,3.9,0.008153
2015-08-17T22:00:00.000Z,257.12,3.05,1.37,3.95,0.007964
2015-08-18T22:00:00.000Z,257.13,2.89,1.19,3.97,0.008153
2015-08-19T22:00:00.000Z,246.72,2.8,1.27,3.82,0.007946
2015-08-20T22:00:00.000Z,226,2.65,1.26,3.4,0.007524
2015-08-21T22:00:00.000Z,234.66,2.77,1.48,3.57,0.007774
2015-08-22T22:00:00.000Z,232.4,2.74,1.44,3.54,0.007758
2015-08-23T22:00:00.000Z,229.54,2.66,1.39,3.48,0.007596
2015-08-24T22:00:00.000Z,226.75,2.62,1.35,3.35,0.007376
2015-08-25T22:00:00.000Z,211.43,2.37,1.24,2.92,0.00713
2015-08-26T22:00:00.000Z,220.51,2.5,1.17,2.93,0.007129
2015-08-27T22:00:00.000Z,224.97,2.59,1.16,2.92,0.007269
2015-08-28T22:00:00.000Z,222.73,2.52,1.13,2.8,0.007302
2015-08-29T22:00:00.000Z,231.64,2.6,1.3,2.86,0.00746
2015-08-30T22:00:00.000Z,228.5,2.56,1.18,2.85,0.00766
2015-08-31T22:00:00.000Z,228.4,2.55,1.32,2.79,0.007764
2015-09-01T22:00:00.000Z,229.47,2.58,1.35,2.82,0.007629
2015-09-02T22:00:00.000Z,227.18,2.53,1.35,2.79,0.00778
2015-09-03T22:00:00.000Z,228.63,2.52,1.29,2.78,0.007547
2015-09-04T22:00:00.000Z,226.2,2.45,1.26,2.59,0.007515
2015-09-05T22:00:00.000Z,230.25,2.46,1.27,2.67,0.007593
2015-09-06T22:00:00.000Z,233.67,2.45,1.37,2.86,0.007453
2015-09-07T22:00:00.000Z,239.86,2.5,1.3,3.05,0.007744
2015-09-08T22:00:00.000Z,239.58,2.35,1.24,3.05,0.007663
2015-09-09T22:00:00.000Z,243.24,2.32,1.23,3.03,0.007755
2015-09-10T22:00:00.000Z,237.41,2.42,1.21,2.89,0.00749
2015-09-11T22:00:00.000Z,238.08,2.38,1.16,2.93,0.007543
2015-09-12T22:00:00.000Z,239.9,2.4,0.9755,2.94,0.007484
2015-09-13T22:00:00.000Z,235.6,2.45,1.04,2.82,0.007543
2015-09-14T22:00:00.000Z,230.19,2.31,0.9379,2.8,0.007574
2015-09-15T22:00:00.000Z,229.91,2.3,0.8744,2.83,0.007261
2015-09-16T22:00:00.000Z,229.53,2.31,0.9437,2.8,0.007417
2015-09-17T22:00:00.000Z,228.6,2.41,0.903,2.78,0.007189
2015-09-18T22:00:00.000Z,232.72,2.43,0.8852,2.9,0.007282
2015-09-19T22:00:00.000Z,232.21,2.43,0.8501,2.93,0.007357
2015-09-20T22:00:00.000Z,231.11,2.36,0.8881,2.86,0.007278
2015-09-21T22:00:00.000Z,231.09,2.34,0.9403,2.84,0.00719
2015-09-22T22:00:00.000Z,226.33,2.35,0.9019,2.78,0.007151
2015-09-23T22:00:00.000Z,230.01,2.48,0.8963,2.82,0.007028
2015-09-24T22:00:00.000Z,229.89,2.4,0.895,2.85,0.006512
2015-09-25T22:00:00.000Z,233.76,2.42,0.8141,2.9,0.00653
2015-09-26T22:00:00.000Z,235.03,2.45,0.7408,2.87,0.006658
2015-09-27T22:00:00.000Z,234.3,2.33,0.7791,2.87,0.00642
2015-09-28T22:00:00.000Z,232.5,2.35,0.7218,2.86,0.006414
2015-09-29T22:00:00.000Z,238.87,2.38,0.5879,3.03,0.006008
2015-09-30T22:00:00.000Z,236.71,2.37,0.6816,2.99,0.005171
2015-10-01T22:00:00.000Z,235.93,2.33,0.7176,2.98,0.005614
2015-10-02T22:00:00.000Z,237.05,2.27,0.6817,2.98,0.005395
2015-10-03T22:00:00.000Z,236.71,2.21,0.6759,2.96,0.005809
2015-10-04T22:00:00.000Z,238.58,2.15,0.6866,3.01,0.005271
2015-10-05T22:00:00.000Z,238.33,2.14,0.6661,2.98,0.005043
2015-10-06T22:00:00.000Z,240.15,2.34,0.6287,2.99,0.004886
2015-10-07T22:00:00.000Z,246.14,2.38,0.6554,3.11,0.005423
2015-10-08T22:00:00.000Z,242.98,2.4,0.6117,3.03,0.005109
2015-10-09T22:00:00.000Z,242.58,2.32,0.6204,3.04,0.004841
2015-10-10T22:00:00.000Z,244.04,2.38,0.6489,3.09,0.005024
2015-10-11T22:00:00.000Z,245.35,2.41,0.627,3.09,0.005007
2015-10-12T22:00:00.000Z,247.65,2.36,0.6342,3.13,0.005182
2015-10-13T22:00:00.000Z,245.35,2.32,0.6274,3.11,0.005257
2015-10-14T22:00:00.000Z,248.78,2.32,0.6033,3.14,0.005245
2015-10-15T22:00:00.000Z,252.33,2.31,0.5111,3.11,0.005312
2015-10-16T22:00:00.000Z,254.44,2.21,0.559,3.08,0.00534
2015-10-17T22:00:00.000Z,262.87,2.33,0.5319,3.1,0.005312
2015-10-18T22:00:00.000Z,269.58,2.43,0.5473,3.05,0.005098
2015-10-19T22:00:00.000Z,261.67,2.37,0.5173,3,0.004962
2015-10-20T22:00:00.000Z,263.82,2.35,0.4891,3.03,0.005025
2015-10-21T22:00:00.000Z,269.75,2.43,0.4356,3.06,0.004646
2015-10-22T22:00:00.000Z,267.11,2.29,0.4405,3.06,0.004625
2015-10-23T22:00:00.000Z,274.42,2.44,0.5874,3.1,0.004763
2015-10-24T22:00:00.000Z,276.92,2.33,0.5199,3.08,0.00457
2015-10-25T23:00:00.000Z,282.56,2.24,0.5738,3.09,0.004643
2015-10-26T23:00:00.000Z,287.86,2.21,0.651,3.07,0.0045
2015-10-27T23:00:00.000Z,285.15,2.15,0.7418,3.08,0.004553
2015-10-28T23:00:00.000Z,294.66,2.08,0.8692,3.08,0.004614
2015-10-29T23:00:00.000Z,303.54,2.11,1.01,3.07,0.004688
2015-10-30T23:00:00.000Z,313.63,2.37,1.16,3.81,0.00458
2015-10-31T23:00:00.000Z,327.12,2.53,1.04,3.84,0.004701
2015-11-01T23:00:00.000Z,311.24,2.23,0.8929,3.55,0.004622
2015-11-02T23:00:00.000Z,322.95,2.58,1.05,3.67,0.004845
2015-11-03T23:00:00.000Z,359.28,2.62,0.964,3.97,0.004938
2015-11-04T23:00:00.000Z,396.49,2.66,0.9956,4.28,0.005229
2015-11-05T23:00:00.000Z,400.89,2.56,0.8677,3.99,0.004479
2015-11-06T23:00:00.000Z,382.7,2.49,0.8897,3.76,0.004256
2015-11-07T23:00:00.000Z,369.81,2.67,0.9167,3.42,0.004434
2015-11-08T23:00:00.000Z,385.09,2.69,0.9166,3.48,0.004599
2015-11-09T23:00:00.000Z,371.56,2.53,1.02,3.34,0.004535
2015-11-10T23:00:00.000Z,380.22,2.55,1,3.33,0.004449
2015-11-11T23:00:00.000Z,336.69,2.4,0.9232,3.11,0.004431
2015-11-12T23:00:00.000Z,304.71,2.23,0.7798,2.92,0.004137
2015-11-13T23:00:00.000Z,333.85,2.46,0.8923,3.24,0.004439
2015-11-14T23:00:00.000Z,333.77,2.51,0.8922,3.21,0.004362
2015-11-15T23:00:00.000Z,331.77,2.41,0.8855,3.17,0.004331
2015-11-16T23:00:00.000Z,317.45,2.27,0.9007,3.04,0.004141
2015-11-17T23:00:00.000Z,330.21,2.27,0.9374,3.17,0.004285
2015-11-18T23:00:00.000Z,333.91,2.23,0.995,3.18,0.004186
2015-11-19T23:00:00.000Z,335.92,2.35,0.9945,3.17,0.004221
2015-11-20T23:00:00.000Z,324.98,2.17,0.9503,3.11,0.004173
2015-11-21T23:00:00.000Z,321.12,2.21,0.93,3.1,0.004203
2015-11-22T23:00:00.000Z,324.7,2.17,0.971,3.13,0.004275
2015-11-23T23:00:00.000Z,322.78,2.01,0.9615,3.11,0.004238
2015-11-24T23:00:00.000Z,322.12,2.12,0.9424,3.11,0.004243
2015-11-25T23:00:00.000Z,318.35,2.02,0.9098,3.1,0.004262
2015-11-26T23:00:00.000Z,327.52,2.1,0.863,3.3,0.004295
2015-11-27T23:00:00.000Z,353.74,2.17,0.8824,3.54,0.00419
2015-11-28T23:00:00.000Z,359.52,2.14,0.8677,3.55,0.00419
2015-11-29T23:00:00.000Z,355.83,2.05,0.9149,3.49,0.004304
2015-11-30T23:00:00.000Z,370.84,2.12,0.8694,3.64,0.00429
2015-12-01T23:00:00.000Z,377.97,2.17,0.8752,3.6,0.004208
2015-12-02T23:00:00.000Z,361.8,2.06,0.8721,3.41,0.004067
2015-12-03T23:00:00.000Z,359.98,2.19,0.8255,3.34,0.004213
2015-12-04T23:00:00.000Z,360.31,2.35,0.8227,3.35,0.004327
2015-12-05T23:00:00.000Z,361.67,2.34,0.8411,3.33,0.004841
2015-12-06T23:00:00.000Z,386.69,2.29,0.8519,3.48,0.005185
2015-12-07T23:00:00.000Z,393.38,2.36,0.8362,3.44,0.005351
2015-12-08T23:00:00.000Z,394.28,2.33,0.7956,3.56,0.005559
2015-12-09T23:00:00.000Z,410.67,2.41,0.8282,3.63,0.006963
2015-12-10T23:00:00.000Z,416,2.52,0.7894,3.62,0.008235
2015-12-11T23:00:00.000Z,415.49,2.45,0.8426,3.63,0.007706
2015-12-12T23:00:00.000Z,449.83,2.7,0.9068,3.76,0.008766
2015-12-13T23:00:00.000Z,432.29,2.57,0.9711,3.54,0.00822
2015-12-14T23:00:00.000Z,434.69,2.77,0.9556,3.54,0.008545
2015-12-15T23:00:00.000Z,442,2.68,0.9887,3.55,0.007439
2015-12-16T23:00:00.000Z,462.65,2.69,1.01,3.76,0.00618
2015-12-17T23:00:00.000Z,453.98,2.68,0.9896,3.63,0.006739
2015-12-18T23:00:00.000Z,455.53,2.61,0.9362,3.71,0.00647
2015-12-19T23:00:00.000Z,463.18,2.63,0.9149,3.73,0.006226
2015-12-20T23:00:00.000Z,461.2,2.6,0.9002,3.7,0.006121
2015-12-21T23:00:00.000Z,441.78,2.49,0.9028,3.51,0.006137
2015-12-22T23:00:00.000Z,437.59,2.46,0.892,3.41,0.006038
2015-12-23T23:00:00.000Z,437.03,2.62,0.8671,3.39,0.006077
2015-12-24T23:00:00.000Z,442.43,2.58,0.8508,3.55,0.005858
2015-12-25T23:00:00.000Z,452.98,2.8,0.8546,3.61,0.005959
2015-12-26T23:00:00.000Z,454.05,2.88,0.8661,3.59,0.006492
2015-12-27T23:00:00.000Z,415.37,2.77,0.8512,3.4,0.006106
2015-12-28T23:00:00.000Z,422.39,2.7,0.8512,3.48,0.006379
2015-12-29T23:00:00.000Z,421.76,3,0.8418,3.46,0.006279
2015-12-30T23:00:00.000Z,431.92,3.18,0.8686,3.5,0.006045
2015-12-31T23:00:00.000Z,427.15,3.54,0.9038,3.46,0.006146
2016-01-01T23:00:00.000Z,429.95,3.34,0.9295,3.47,0.005918
2016-01-02T23:00:00.000Z,433.99,3.41,0.934,3.49,0.005893
2016-01-03T23:00:00.000Z,433.72,3.36,0.9316,3.49,0.006103
2016-01-04T23:00:00.000Z,430.7,3.26,0.9693,3.47,0.005923
2016-01-05T23:00:00.000Z,433.32,3.38,0.9518,3.49,0.005962
2016-01-06T23:00:00.000Z,431.2,3.3,0.9502,3.46,0.006014
2016-01-07T23:00:00.000Z,430.82,3.38,0.9553,3.45,0.005927
2016-01-08T23:00:00.000Z,457.05,3.38,0.9492,3.59,0.005905
2016-01-09T23:00:00.000Z,452.87,3.3,0.9855,3.56,0.005821
2016-01-10T23:00:00.000Z,448.31,3.19,0.9851,3.54,0.005942
2016-01-11T23:00:00.000Z,446.19,3.31,0.9942,3.53,0.00592
2016-01-12T23:00:00.000Z,447.72,3.14,1.05,3.55,0.005872
2016-01-13T23:00:00.000Z,445.04,3.01,1.22,3.52,0.005813
2016-01-14T23:00:00.000Z,432.18,3.1,1.13,3.48,0.005726
2016-01-15T23:00:00.000Z,429.13,3.37,1.16,3.45,0.005591
2016-01-16T23:00:00.000Z,372.26,3.29,1.22,3.14,0.005154
2016-01-17T23:00:00.000Z,385.04,3.86,1.22,3.06,0.004983
2016-01-18T23:00:00.000Z,382.47,5.09,1.31,3.02,0.005271
2016-01-19T23:00:00.000Z,384.4,4.36,1.47,3.04,0.005231
2016-01-20T23:00:00.000Z,379.46,4.02,1.37,3.02,0.005225
2016-01-21T23:00:00.000Z,414.58,4.69,1.53,3.36,0.00539
2016-01-22T23:00:00.000Z,410.24,5.12,1.54,3.22,0.005271
2016-01-23T23:00:00.000Z,382.65,4.97,1.52,3.08,0.005098
2016-01-24T23:00:00.000Z,388.61,4.47,2.03,3.11,0.005055
2016-01-25T23:00:00.000Z,402.13,4.39,2.1,3.17,0.0051
2016-01-26T23:00:00.000Z,392.76,4,2.5,3.12,0.00509
2016-01-27T23:00:00.000Z,389.78,4.49,2.3,3.13,0.005544
2016-01-28T23:00:00.000Z,395.02,4.27,2.42,3.28,0.006819
2016-01-29T23:00:00.000Z,379.69,4.16,2.55,3.08,0.006118
2016-01-30T23:00:00.000Z,380.29,4.4,2.41,3.1,0.007045
2016-01-31T23:00:00.000Z,377.76,4.32,2.43,3.06,0.006537
2016-02-01T23:00:00.000Z,369.84,4.11,2.2,3.06,0.006418
2016-02-02T23:00:00.000Z,372.18,4.14,2.17,3.07,0.006574
2016-02-03T23:00:00.000Z,373.92,4.1,2.45,3.07,0.006736
2016-02-04T23:00:00.000Z,368.02,4.14,2.53,3.04,0.006838
2016-02-05T23:00:00.000Z,390.65,4.3,2.57,3.14,0.006878
2016-02-06T23:00:00.000Z,386.46,4.3,2.56,3.13,0.007354
2016-02-07T23:00:00.000Z,376.68,4.21,2.53,3.09,0.008148
2016-02-08T23:00:00.000Z,377.94,4.21,3,3.09,0.007865
2016-02-09T23:00:00.000Z,372.63,4.15,3.16,3.06,0.007554
2016-02-10T23:00:00.000Z,375.32,3.97,3.76,3.08,0.007699
2016-02-11T23:00:00.000Z,381.88,3.8,4.35,3.1,0.007726
2016-02-12T23:00:00.000Z,379.45,3.4,6.38,3.04,0.007637
2016-02-13T23:00:00.000Z,384.04,3.8,5.27,3.09,0.007792
2016-02-14T23:00:00.000Z,390.1,3.82,5.22,3.12,0.0082
2016-02-15T23:00:00.000Z,405.5,3.85,5.2,3.19,0.00846
2016-02-16T23:00:00.000Z,401.07,3.85,5.22,3.14,0.008404
2016-02-17T23:00:00.000Z,406.42,3.57,4.25,3.18,0.008181
2016-02-18T23:00:00.000Z,417.14,3.75,3.86,3.23,0.007785
2016-02-19T23:00:00.000Z,421.4,3.46,4.36,3.23,0.00807
2016-02-20T23:00:00.000Z,419.98,3.5,4.45,3.23,0.008232
2016-02-21T23:00:00.000Z,440.06,3.65,4.37,3.42,0.008115
2016-02-22T23:00:00.000Z,437.87,4.03,4.63,3.41,0.007938
2016-02-23T23:00:00.000Z,437.79,4.09,5.6,3.45,0.008032
2016-02-24T23:00:00.000Z,419.9,3.8,5.7,3.38,0.007989
2016-02-25T23:00:00.000Z,422.72,4.02,6.23,3.35,0.007999
2016-02-26T23:00:00.000Z,423.48,3.89,5.93,3.35,0.008049
2016-02-27T23:00:00.000Z,427.32,3.97,6.03,3.38,0.007978
2016-02-28T23:00:00.000Z,431.3,4.08,6.31,3.38,0.007908
2016-02-29T23:00:00.000Z,432.47,3.97,6.5,3.4,0.007793
2016-03-01T23:00:00.000Z,436.21,3.89,6.35,3.4,0.008033
2016-03-02T23:00:00.000Z,434.04,3.9,7.59,3.41,0.008156
2016-03-03T23:00:00.000Z,425.36,3.86,8.7,3.36,0.007916
2016-03-04T23:00:00.000Z,419.56,4.58,9.35,3.31,0.007966
2016-03-05T23:00:00.000Z,409.48,4.6,9.96,3.23,0.008257
2016-03-06T23:00:00.000Z,399,5.05,11,3.18,0.00768
2016-03-07T23:00:00.000Z,405.96,4.59,10.98,3.2,0.00769
2016-03-08T23:00:00.000Z,414.87,4.34,9.5,3.24,0.007795
2016-03-09T23:00:00.000Z,411.9,4.52,9.88,3.22,0.007726
2016-03-10T23:00:00.000Z,412.76,4.57,11.55,3.25,0.008004
2016-03-11T23:00:00.000Z,415.83,4.83,11.11,3.27,0.008222
2016-03-12T23:00:00.000Z,419.11,5.15,11.25,3.35,0.008747
2016-03-13T23:00:00.000Z,410.36,5.33,13.25,3.28,0.008409
2016-03-14T23:00:00.000Z,412.41,5.58,15,3.28,0.008474
2016-03-15T23:00:00.000Z,414.31,5.51,12.5,3.29,0.008313
2016-03-16T23:00:00.000Z,415.13,5.76,13.09,3.29,0.008149
2016-03-17T23:00:00.000Z,415.91,6.27,12.92,3.29,0.008151
2016-03-18T23:00:00.000Z,418.16,5.84,11.14,3.28,0.00816
2016-03-19T23:00:00.000Z,408.16,5.99,10.75,3.16,0.008102
2016-03-20T23:00:00.000Z,408.69,5.93,10.55,3.17,0.007891
2016-03-21T23:00:00.000Z,411.53,6.02,10.06,3.19,0.007927
2016-03-22T23:00:00.000Z,411.11,6.07,11.97,3.19,0.008036
2016-03-23T23:00:00.000Z,416.21,6.02,10.96,3.22,0.008161
2016-03-24T23:00:00.000Z,416.98,6.58,12.29,3.22,0.008339
2016-03-25T23:00:00.000Z,414.74,6.63,11.13,3.18,0.008099
2016-03-26T23:00:00.000Z,415.71,7.95,10.69,3.21,0.008081
2016-03-27T22:00:00.000Z,416.51,7.16,11,3.21,0.007995
2016-03-28T22:00:00.000Z,424.57,6.89,10.5,3.28,0.007819
2016-03-29T22:00:00.000Z,422.21,7.01,11.58,3.25,0.007283
2016-03-30T22:00:00.000Z,415,7.02,11.73,3.22,0.007495
2016-03-31T22:00:00.000Z,412.44,6.95,11.88,3.21,0.007084
2016-04-01T22:00:00.000Z,415.66,6.89,11.41,3.23,0.00741
2016-04-02T22:00:00.000Z,415.64,7.04,11.63,3.22,0.007346
2016-04-03T22:00:00.000Z,418.51,7.02,11.61,3.24,0.007488
2016-04-04T22:00:00.000Z,419.06,6.95,11.58,3.25,0.007417
2016-04-05T22:00:00.000Z,419.33,6.92,11.1,3.23,0.007397
2016-04-06T22:00:00.000Z,422.07,7.05,10.39,3.25,0.007335
2016-04-07T22:00:00.000Z,421.26,6.98,10.79,3.24,0.007078
2016-04-08T22:00:00.000Z,420.14,6.9,10.08,3.22,0.006732
2016-04-09T22:00:00.000Z,417.69,6.94,9.74,3.21,0.00661
2016-04-10T22:00:00.000Z,418.05,6.63,9.16,3.21,0.006056
2016-04-11T22:00:00.000Z,420.25,6.53,8.8,3.21,0.005798
2016-04-12T22:00:00.000Z,421.43,6.33,8.72,3.22,0.006066
2016-04-13T22:00:00.000Z,424.74,6.46,7.53,3.25,0.005854
2016-04-14T22:00:00.000Z,423.47,6.51,8.02,3.24,0.005828
2016-04-15T22:00:00.000Z,424.02,6.41,8.48,3.24,0.006325
2016-04-16T22:00:00.000Z,428.67,6.04,8.22,3.27,0.006338
2016-04-17T22:00:00.000Z,430.05,6.31,8.48,3.27,0.006513
2016-04-18T22:00:00.000Z,426.26,6.38,9.45,3.25,0.006507
2016-04-19T22:00:00.000Z,427.69,6.17,8.92,3.24,0.007048
2016-04-20T22:00:00.000Z,434.92,6.39,8.77,3.27,0.007174
2016-04-21T22:00:00.000Z,441.16,6.34,8.54,3.27,0.007349
2016-04-22T22:00:00.000Z,449.34,6.2,8.15,3.33,0.007133
2016-04-23T22:00:00.000Z,445.28,6.26,7.83,3.3,0.00732
2016-04-24T22:00:00.000Z,450.08,6.54,8.31,3.34,0.007322
2016-04-25T22:00:00.000Z,457.56,6.45,8,3.57,0.007178
2016-04-26T22:00:00.000Z,461.73,6.15,7.43,3.77,0.007155
2016-04-27T22:00:00.000Z,466,6.07,7.5,4,0.006902
2016-04-28T22:00:00.000Z,447.01,6.3,7.77,3.96,0.00653
2016-04-29T22:00:00.000Z,448.48,6.4,7.3,3.77,0.006627
2016-04-30T22:00:00.000Z,454.98,6.63,7.51,3.78,0.006803
2016-05-01T22:00:00.000Z,448.53,6.88,8.83,3.65,0.006745
2016-05-02T22:00:00.000Z,452.24,6.8,8.76,3.7,0.006721
2016-05-03T22:00:00.000Z,444.18,6.8,10.03,3.67,0.006579
2016-05-04T22:00:00.000Z,450.27,6.78,9.37,3.73,0.006451
2016-05-05T22:00:00.000Z,445.8,6.79,9.43,3.73,0.00623
2016-05-06T22:00:00.000Z,448.08,6.82,9.79,3.7,0.006217
2016-05-07T22:00:00.000Z,459.56,6.78,9.27,3.78,0.006433
2016-05-08T22:00:00.000Z,458.46,6.58,9.3,3.93,0.006426
2016-05-09T22:00:00.000Z,457.87,6.69,9.44,3.91,0.006341
2016-05-10T22:00:00.000Z,460.44,6.57,9.32,4.03,0.006372
2016-05-11T22:00:00.000Z,449.36,6.67,9.39,3.78,0.006127
2016-05-12T22:00:00.000Z,452.5,6.79,9.97,3.86,0.006145
2016-05-13T22:00:00.000Z,454.43,6.8,10.1,3.84,0.006137
